2022-07-10 21:38:44,851 DEBUG Enable ResSFL fine-tuning: arch-res_normN4C64-alpha-2.0-ssim-0.6, using svhn as auxiliary data
2022-07-11 04:18:18,263 DEBUG epoch:69, knn_val_accu: 10.00, contrast_loss: 16.68, contrast_acc: 100.00, gan_train_loss: 0.4787, gan_eval_loss: 0.4787
2022-07-11 04:24:00,694 DEBUG epoch:70, knn_val_accu: 10.00, contrast_loss: 15.86, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 04:29:43,991 DEBUG epoch:71, knn_val_accu: 10.00, contrast_loss: 15.23, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 04:35:25,523 DEBUG epoch:72, knn_val_accu: 10.00, contrast_loss: 15.41, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4788
2022-07-11 04:41:09,197 DEBUG epoch:73, knn_val_accu: 10.00, contrast_loss: 15.17, contrast_acc: 100.00, gan_train_loss: 0.4787, gan_eval_loss: 0.4786
2022-07-11 04:46:52,116 DEBUG epoch:74, knn_val_accu: 10.00, contrast_loss: 15.13, contrast_acc: 98.95, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 04:52:36,469 DEBUG epoch:75, knn_val_accu: 10.00, contrast_loss: 16.23, contrast_acc: 100.00, gan_train_loss: 0.4787, gan_eval_loss: 0.4787
2022-07-11 04:58:14,890 DEBUG epoch:76, knn_val_accu: 10.00, contrast_loss: 15.09, contrast_acc: 99.65, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 05:03:55,152 DEBUG epoch:77, knn_val_accu: 10.00, contrast_loss: 15.09, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 05:09:30,494 DEBUG epoch:78, knn_val_accu: 10.00, contrast_loss: 15.02, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4790
2022-07-11 05:15:08,063 DEBUG epoch:79, knn_val_accu: 10.00, contrast_loss: 15.34, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 05:20:44,776 DEBUG epoch:80, knn_val_accu: 10.00, contrast_loss: 15.39, contrast_acc: 99.48, gan_train_loss: 0.4788, gan_eval_loss: 0.4788
2022-07-11 05:26:19,384 DEBUG epoch:81, knn_val_accu: 10.00, contrast_loss: 15.63, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 05:32:02,974 DEBUG epoch:82, knn_val_accu: 10.00, contrast_loss: 16.04, contrast_acc: 100.00, gan_train_loss: 0.4788, gan_eval_loss: 0.4788
2022-07-11 05:37:46,568 DEBUG epoch:83, knn_val_accu: 10.00, contrast_loss: 16.26, contrast_acc: 100.00, gan_train_loss: 0.4788, gan_eval_loss: 0.4788
2022-07-11 05:43:31,012 DEBUG epoch:84, knn_val_accu: 10.00, contrast_loss: 16.40, contrast_acc: 100.00, gan_train_loss: 0.4794, gan_eval_loss: 0.4794
2022-07-11 05:49:14,912 DEBUG epoch:85, knn_val_accu: 10.00, contrast_loss: 15.49, contrast_acc: 100.00, gan_train_loss: 0.4786, gan_eval_loss: 0.4786
2022-07-11 05:54:57,632 DEBUG epoch:86, knn_val_accu: 10.00, contrast_loss: 15.66, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 06:00:40,502 DEBUG epoch:87, knn_val_accu: 10.00, contrast_loss: 15.35, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 06:06:22,170 DEBUG epoch:88, knn_val_accu: 10.00, contrast_loss: 15.10, contrast_acc: 99.83, gan_train_loss: 0.4786, gan_eval_loss: 0.4786
2022-07-11 06:12:07,365 DEBUG epoch:89, knn_val_accu: 10.00, contrast_loss: 15.18, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 06:17:51,217 DEBUG epoch:90, knn_val_accu: 10.00, contrast_loss: 15.79, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 06:23:34,067 DEBUG epoch:91, knn_val_accu: 10.00, contrast_loss: 15.18, contrast_acc: 99.65, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 06:29:17,460 DEBUG epoch:92, knn_val_accu: 10.00, contrast_loss: 15.58, contrast_acc: 99.30, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 06:35:00,166 DEBUG epoch:93, knn_val_accu: 10.00, contrast_loss: 17.32, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 06:40:41,838 DEBUG epoch:94, knn_val_accu: 10.00, contrast_loss: 16.57, contrast_acc: 100.00, gan_train_loss: 0.4794, gan_eval_loss: 0.4794
2022-07-11 06:46:24,576 DEBUG epoch:95, knn_val_accu: 10.00, contrast_loss: 17.18, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 06:52:06,357 DEBUG epoch:96, knn_val_accu: 10.00, contrast_loss: 16.63, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 06:57:47,903 DEBUG epoch:97, knn_val_accu: 10.00, contrast_loss: 15.38, contrast_acc: 100.00, gan_train_loss: 0.4794, gan_eval_loss: 0.4794
2022-07-11 07:03:29,970 DEBUG epoch:98, knn_val_accu: 10.00, contrast_loss: 16.10, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 07:09:13,170 DEBUG epoch:99, knn_val_accu: 10.00, contrast_loss: 16.66, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 07:14:56,662 DEBUG epoch:100, knn_val_accu: 10.00, contrast_loss: 16.13, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 07:20:39,271 DEBUG epoch:101, knn_val_accu: 10.00, contrast_loss: 17.02, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 07:26:22,528 DEBUG epoch:102, knn_val_accu: 10.00, contrast_loss: 15.06, contrast_acc: 99.48, gan_train_loss: 0.4795, gan_eval_loss: 0.4795
2022-07-11 07:32:04,210 DEBUG epoch:103, knn_val_accu: 10.00, contrast_loss: 16.21, contrast_acc: 100.00, gan_train_loss: 0.4792, gan_eval_loss: 0.4792
2022-07-11 07:37:46,518 DEBUG epoch:104, knn_val_accu: 10.00, contrast_loss: 16.56, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 07:43:28,906 DEBUG epoch:105, knn_val_accu: 10.00, contrast_loss: 16.74, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 07:49:12,124 DEBUG epoch:106, knn_val_accu: 10.00, contrast_loss: 16.58, contrast_acc: 100.00, gan_train_loss: 0.4788, gan_eval_loss: 0.4787
2022-07-11 07:54:55,379 DEBUG epoch:107, knn_val_accu: 10.00, contrast_loss: 16.23, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 08:00:37,892 DEBUG epoch:108, knn_val_accu: 10.00, contrast_loss: 17.02, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 08:06:20,727 DEBUG epoch:109, knn_val_accu: 10.00, contrast_loss: 16.04, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 08:12:02,776 DEBUG epoch:110, knn_val_accu: 10.00, contrast_loss: 15.73, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 08:17:43,775 DEBUG epoch:111, knn_val_accu: 10.00, contrast_loss: 15.65, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 08:23:23,677 DEBUG epoch:112, knn_val_accu: 10.00, contrast_loss: 16.78, contrast_acc: 100.00, gan_train_loss: 0.4789, gan_eval_loss: 0.4789
2022-07-11 08:29:04,292 DEBUG epoch:113, knn_val_accu: 10.00, contrast_loss: 17.21, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 08:34:44,972 DEBUG epoch:114, knn_val_accu: 10.00, contrast_loss: 17.29, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 08:40:27,630 DEBUG epoch:115, knn_val_accu: 10.00, contrast_loss: 17.29, contrast_acc: 100.00, gan_train_loss: 0.4790, gan_eval_loss: 0.4790
2022-07-11 08:46:13,171 DEBUG epoch:116, knn_val_accu: 10.00, contrast_loss: 17.28, contrast_acc: 100.00, gan_train_loss: 0.4791, gan_eval_loss: 0.4791
2022-07-11 08:51:55,340 DEBUG epoch:117, knn_val_accu: 10.00, contrast_loss: 17.27, contrast_acc: 100.00, gan_train_loss: 0.4787, gan_eval_loss: 0.4787
2022-07-11 08:57:34,431 DEBUG epoch:118, knn_val_accu: 10.00, contrast_loss: 17.27, contrast_acc: 100.00, gan_train_loss: 0.4795, gan_eval_loss: 0.4795
2022-07-11 09:03:06,956 DEBUG epoch:119, knn_val_accu: 10.00, contrast_loss: 17.28, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
2022-07-11 09:08:42,243 DEBUG epoch:120, knn_val_accu: 10.00, contrast_loss: 17.28, contrast_acc: 100.00, gan_train_loss: 0.4793, gan_eval_loss: 0.4793
